Date,Open,High,Low,Close,Adj Close,Volume,cumret
1995-06-19,54.125,54.609375,54.09375,54.578125,33.34271240234375,134600,1.0506907733780444
1995-06-20,54.421875,54.609375,54.390625,54.4375,33.25682830810547,287800,1.0479844061123222
1995-06-21,54.609375,54.65625,54.40625,54.40625,33.23774337768555,158200,1.0473830045208499
1995-06-22,54.640625,55.15625,54.640625,55.125,33.67683410644531,297000,1.0612195686196753
1995-06-23,55.0,55.03125,54.84375,55.015625,33.61001205444336,315400,1.059113881696265
1995-06-26,54.859375,54.953125,54.359375,54.359375,33.20909118652344,132900,1.0464801207803844
1995-06-27,54.34375,54.703125,54.21875,54.25,33.14225769042969,127700,1.044374073232394
1995-06-28,54.25,54.75,54.078125,54.53125,33.314090728759766,212600,1.049788851303126
1995-06-29,54.53125,54.671875,54.0625,54.4375,33.25682830810547,89200,1.0479844061123222
1995-06-30,54.546875,54.734375,54.296875,54.40625,33.23774337768555,714100,1.0473830045208499
1995-07-03,54.46875,54.609375,54.46875,54.609375,33.3618049621582,9500,1.0512924153859036
1995-07-05,54.765625,55.0625,54.640625,54.8125,33.48592758178711,409300,1.0552037495820512
1995-07-06,54.828125,55.515625,54.71875,55.515625,33.915470123291016,202500,1.0687394325728503
1995-07-07,55.40625,55.78125,55.375,55.765625,34.06818771362305,481700,1.0735518473865626
1995-07-10,55.8125,55.953125,55.703125,55.796875,34.087284088134766,400400,1.0741536096026152
1995-07-11,55.75,55.796875,55.453125,55.53125,33.92502975463867,420500,1.0690406743054566
1995-07-12,55.640625,56.3125,55.53125,56.21875,34.34499740600586,203400,1.0822746347308758
1995-07-13,56.140625,56.265625,56.03125,56.09375,34.268646240234375,215600,1.0798686677404064
1995-07-14,55.796875,56.09375,55.75,56.046875,34.24000549316406,543700,1.078966144624521
1995-07-17,56.125,56.421875,56.078125,56.359375,34.4309196472168,171500,1.0849822040785317
1995-07-18,56.265625,56.265625,55.828125,55.875,34.135005950927734,221200,1.0756574141017794
1995-07-19,55.65625,55.71875,54.203125,55.265625,33.76273727416992,486600,1.0639265369263642
1995-07-20,55.328125,55.578125,55.03125,55.46875,33.886817932128906,318900,1.0678365488323847
1995-07-21,55.421875,55.625,55.1875,55.40625,33.84864807128906,94000,1.0666337456494401
1995-07-24,55.484375,55.875,55.484375,55.8125,34.09683609008789,108400,1.0744546109188349
1995-07-25,55.875,56.3125,55.703125,56.234375,34.354557037353516,107400,1.082575876463482
1995-07-26,56.203125,56.46875,56.171875,56.1875,34.32593536376953,167800,1.0816739543885636
1995-07-27,56.453125,56.703125,56.453125,56.65625,34.6123046875,187700,1.0906979834654833
1995-07-28,56.703125,56.703125,56.25,56.296875,34.392738342285156,415600,1.083779040271007
1995-07-31,56.34375,56.390625,56.03125,56.15625,34.306846618652344,342500,1.081072432588898
1995-08-01,56.234375,56.234375,55.75,56.0625,34.24954605102539,141000,1.0792667853161604
1995-08-02,56.390625,56.796875,55.84375,55.9375,34.173187255859375,240400,1.0768605779093043
1995-08-03,55.546875,55.953125,55.453125,55.921875,34.16363525390625,1193600,1.0765595765930847
1995-08-04,56.03125,56.078125,55.921875,55.984375,34.20184326171875,240500,1.0777635818579632
1995-08-07,56.109375,56.28125,56.078125,56.109375,34.278194427490234,193100,1.0801695488484326
1995-08-08,56.140625,56.3125,55.9375,56.109375,34.278194427490234,951900,1.0801695488484326
1995-08-09,56.296875,56.296875,56.046875,56.09375,34.268646240234375,107100,1.0798686677404064
1995-08-10,56.15625,56.28125,55.734375,55.96875,34.192283630371094,280800,1.0774623401253567
1995-08-11,55.921875,55.984375,55.421875,55.65625,34.00137710571289,257200,1.0714465210877326
1995-08-14,55.796875,56.15625,55.671875,56.15625,34.306846618652344,254800,1.081072432588898
1995-08-15,56.140625,56.140625,55.65625,56.046875,34.24000549316406,44400,1.078966144624521
1995-08-16,56.0,56.203125,55.9375,56.203125,34.33546447753906,374900,1.0819742344556231
1995-08-17,56.234375,56.234375,55.90625,56.109375,34.278194427490234,353800,1.0801695488484326
1995-08-18,56.390625,56.40625,56.125,56.171875,34.31637191772461,85400,1.081372592447764
1995-08-21,56.40625,56.640625,56.0,56.015625,34.220924377441406,266700,1.0783648632412421
1995-08-22,56.09375,56.21875,55.8125,56.125,34.287742614746094,220200,1.0804704299564587
1995-08-23,56.171875,56.203125,55.921875,55.921875,34.16363525390625,176500,1.0765595765930847
1995-08-24,55.9375,56.09375,55.75,55.984375,34.20184326171875,167400,1.0777635818579632
1995-08-25,56.078125,56.390625,56.078125,56.296875,34.392738342285156,195000,1.083779040271007
1995-08-28,56.453125,56.453125,56.0,56.09375,34.268646240234375,293000,1.0798686677404064
1995-08-29,56.15625,56.25,55.765625,56.234375,34.354557037353516,1133100,1.082575876463482
1995-08-30,56.28125,56.421875,56.21875,56.359375,34.4309196472168,437400,1.0849822040785317
1995-08-31,56.34375,56.5,56.296875,56.40625,34.459564208984375,491900,1.0858848474026104
1995-09-01,56.390625,56.75,56.34375,56.65625,34.6123046875,629900,1.0906979834654833
1995-09-05,56.828125,57.21875,56.734375,57.1875,34.93684768676758,272200,1.1009249359335407
1995-09-06,57.234375,57.359375,57.21875,57.296875,35.003658294677734,214500,1.1030302622323707
1995-09-07,57.359375,57.390625,57.25,57.328125,35.02275085449219,258800,1.1036319042402298
1995-09-08,57.546875,57.546875,57.171875,57.546875,35.15639114379883,107300,1.1078431578788568
1995-09-11,57.640625,57.8125,57.640625,57.703125,35.25183868408203,260700,1.1108508870853786
1995-09-12,57.71875,57.96875,57.578125,57.96875,35.414127349853516,139500,1.1159649042562776
1995-09-13,57.90625,58.3125,57.890625,58.234375,35.57639694213867,239800,1.1210783203862096
1995-09-14,58.4375,58.8125,58.28125,58.765625,35.90093994140625,457600,1.1313052728542672
1995-09-15,58.40625,58.578125,58.203125,58.4375,35.891048431396484,431200,1.130993573008837
1995-09-18,58.234375,58.265625,57.9375,58.21875,35.75670623779297,307500,1.1267602010626283
1995-09-19,58.328125,58.53125,58.125,58.5,35.92943572998047,549600,1.1322032280588041
1995-09-20,58.59375,58.78125,58.546875,58.78125,36.1021728515625,290800,1.1376464954713668
1995-09-21,58.703125,58.75,58.0625,58.296875,35.804691314697266,508500,1.1282722999271357
1995-09-22,57.828125,58.375,57.78125,58.3125,35.81427001953125,449900,1.128574142700709
1995-09-25,58.375,58.375,58.015625,58.21875,35.75670623779297,130000,1.1267602010626283
1995-09-26,58.390625,58.53125,58.0625,58.203125,35.747100830078125,466600,1.1264575168317015
1995-09-27,57.953125,58.1875,57.59375,58.15625,35.71831130981445,654400,1.1255503055962743
1995-09-28,58.203125,58.59375,58.15625,58.59375,35.98701095581055,456200,1.134017530321465
1995-09-29,58.546875,58.90625,58.40625,58.484375,35.91981887817383,606600,1.131900183203297
1995-10-02,58.484375,58.625,58.046875,58.1875,35.73749542236328,293100,1.1261548326007746
1995-10-03,58.1875,58.34375,57.953125,58.25,35.77587890625,839700,1.1273643674425484
1995-10-04,58.28125,58.28125,58.109375,58.1875,35.73749542236328,248800,1.1261548326007746
1995-10-05,58.25,58.359375,58.09375,58.359375,35.843074798583984,268800,1.1294818347689097
1995-10-06,58.390625,58.578125,58.390625,58.40625,35.871849060058594,75300,1.1303885651715633
1995-10-09,58.1875,58.21875,57.8125,57.921875,35.574363708496094,358200,1.121014249419139
1995-10-10,57.328125,57.890625,57.265625,57.890625,35.555179595947266,360800,1.1204097224146388
1995-10-11,58.09375,58.09375,57.875,58.078125,35.67033004760742,228100,1.1240383269399603
1995-10-12,58.125,58.46875,58.125,58.4375,35.891048431396484,199800,1.130993573008837
1995-10-13,58.703125,58.859375,58.625,58.625,36.006202697753906,488100,1.134622297742352
1995-10-16,58.453125,58.5625,58.34375,58.34375,35.833465576171875,443600,1.1291790303297893
1995-10-17,58.40625,58.796875,58.296875,58.734375,36.07338333129883,146000,1.1367392842359396
1995-10-18,59.015625,59.09375,58.71875,58.90625,36.178932189941406,228100,1.1400653247385277
1995-10-19,58.875,59.1875,58.796875,59.1875,36.3516845703125,500600,1.1455090729838637
1995-10-20,59.140625,59.1875,58.828125,58.828125,36.130943298339844,748400,1.138553105665827
1995-10-23,58.546875,58.8125,58.546875,58.703125,36.05418395996094,533000,1.136134276398666
1995-10-24,58.78125,58.84375,58.625,58.765625,36.09257507324219,172200,1.1373440516568265
1995-10-25,58.8125,58.890625,58.28125,58.28125,35.79507827758789,302700,1.127969375279822
1995-10-26,58.375,58.421875,57.28125,57.75,35.46879577636719,606800,1.117687607875584
1995-10-27,57.6875,58.1875,57.421875,58.1875,35.73749542236328,905800,1.1261548326007746
1995-10-30,58.328125,58.59375,58.328125,58.5625,35.967811584472656,488700,1.1334125224841913
1995-10-31,58.71875,58.84375,58.3125,58.3125,35.81427001953125,508200,1.128574142700709
1995-11-01,58.28125,58.78125,58.234375,58.78125,36.1021728515625,415700,1.1376464954713668
1995-11-02,58.6875,59.15625,58.6875,59.15625,36.33247756958008,326000,1.1449038247302032
1995-11-03,59.234375,59.25,59.0625,59.234375,36.380470275878906,615000,1.1464161640110975
1995-11-06,59.21875,59.21875,59.015625,59.03125,36.255714416503906,311200,1.1424848752548489
1995-11-07,59.0,59.0,58.625,58.8125,36.12136459350586,358200,1.1382512628922536
1995-11-08,58.890625,59.375,58.890625,59.34375,36.4476318359375,357200,1.1485325494637182
1995-11-09,59.578125,59.578125,59.28125,59.5625,36.58199691772461,503700,1.152766642659087
1995-11-10,59.234375,59.609375,59.21875,59.53125,36.56281661987305,795600,1.15216223586278
1995-11-13,59.421875,59.65625,59.3125,59.46875,36.5244255065918,818500,1.1509524606046195
1995-11-14,59.359375,59.484375,59.078125,59.078125,36.28449249267578,341800,1.1433917258656958
1995-11-15,59.140625,59.6875,59.109375,59.671875,36.649166107177734,584700,1.1548832685280945
1995-11-16,59.671875,60.0625,59.65625,60.0,36.8506965637207,577700,1.1612338673842775
1995-11-17,60.09375,60.203125,60.015625,60.1875,36.96586227416992,267000,1.1648629527423726
1995-11-20,60.28125,60.296875,59.859375,59.875,36.77392578125,448800,1.1588146774925365
1995-11-21,59.9375,60.359375,59.921875,60.359375,37.071434020996094,119200,1.168189714494121
1995-11-22,60.3125,60.375,60.171875,60.171875,36.956260681152344,351600,1.1645603887196392
1995-11-24,60.234375,60.328125,60.1875,60.328125,37.05222702026367,62400,1.1675844662404604
1995-11-27,60.453125,60.640625,60.34375,60.34375,37.061832427978516,273000,1.1678871504713875
1995-11-28,60.296875,60.984375,60.15625,60.984375,37.45529556274414,479000,1.1802859043692133
1995-11-29,61.09375,61.09375,60.84375,61.046875,37.49365997314453,549200,1.18149483817002
1995-11-30,61.046875,61.203125,60.84375,60.90625,37.40729522705078,286200,1.1787733246719323
1995-12-01,60.984375,61.078125,60.84375,60.984375,37.45529556274414,465200,1.1802859043692133
1995-12-04,61.125,61.734375,61.046875,61.734375,37.91590881347656,631700,1.1948006830950797
1995-12-05,61.671875,62.203125,61.625,62.140625,38.16543197631836,567700,1.2026636212321569
1995-12-06,62.296875,62.53125,62.0,62.28125,38.251800537109375,272800,1.205385254938438
1995-12-07,62.203125,62.28125,61.90625,61.953125,38.05027389526367,289700,1.1990347762904485
1995-12-08,62.21875,62.234375,61.765625,62.15625,38.17500305175781,296900,1.2029652235893433
1995-12-11,62.28125,62.546875,62.15625,62.421875,38.33815002441406,186500,1.2081062876037525
1995-12-12,62.140625,62.359375,62.140625,62.234375,38.22301483154297,299400,1.2044781639112043
1995-12-13,62.3125,62.703125,62.3125,62.625,38.46290588378906,390700,1.2120375763600009
1995-12-14,62.6875,62.796875,62.015625,62.171875,38.18460464477539,395000,1.2032677876120768
1995-12-15,61.875,61.875,61.59375,61.8125,38.198604583740234,416700,1.2037089516817758
1995-12-18,61.265625,61.265625,60.609375,60.625,37.46476745605469,862300,1.1805843813133718
1995-12-19,60.65625,61.34375,60.578125,61.265625,37.86064529418945,1022600,1.1930592269976061
1995-12-20,61.453125,61.515625,60.671875,60.671875,37.49372100830078,1349800,1.1814967615011143
1995-12-21,61.03125,61.171875,60.75,60.984375,37.686851501464844,857600,1.187582661915478
1995-12-22,61.3125,61.375,61.140625,61.203125,37.8220329284668,332800,1.1918424796642297
1995-12-26,61.453125,61.53125,61.328125,61.5,38.005470275878906,432200,1.1976229310592188
1995-12-27,61.65625,61.65625,61.359375,61.46875,37.98617935180664,151800,1.197015038225304
1995-12-28,61.34375,61.65625,61.25,61.40625,37.94756317138672,256200,1.195798170683734
1995-12-29,61.46875,61.53125,61.25,61.484375,37.99584197998047,339200,1.1973195255791316
1996-01-02,61.40625,62.140625,61.34375,62.140625,38.40137481689453,514400,1.2100986182008067
1996-01-03,62.34375,62.5,62.0,62.3125,38.507598876953125,610300,1.2134459355536227
1996-01-04,62.390625,62.625,61.21875,61.71875,38.14066696166992,1129700,1.201883229640744
1996-01-05,61.3125,61.75,61.171875,61.59375,38.06340789794922,302400,1.1994486531002504
1996-01-08,61.8125,61.90625,61.734375,61.828125,38.208255767822266,179900,1.2040130784110232
1996-01-09,62.015625,62.0625,60.625,60.765625,37.551658630371094,415500,1.183322483542146
1996-01-10,60.6875,60.8125,59.640625,59.96875,37.05921173095703,787700,1.1678045674425364
1996-01-11,60.0625,60.328125,59.78125,60.328125,37.28129577636719,513200,1.1748028480446424
1996-01-12,60.484375,60.5,59.671875,60.234375,37.22336196899414,390400,1.172977246211804
1996-01-15,60.25,60.453125,59.859375,60.109375,37.146121978759766,154200,1.1705432707122774
1996-01-16,60.40625,60.890625,59.890625,60.84375,37.59993362426758,454600,1.18484371822935
1996-01-17,60.703125,61.125,60.453125,60.65625,37.48408126831055,407600,1.1811929953964468
1996-01-18,60.890625,60.90625,60.375,60.859375,37.609580993652344,425600,1.1851477247504043
1996-01-19,60.859375,61.421875,60.796875,61.265625,37.86064529418945,169800,1.1930592269976061
1996-01-22,61.21875,61.421875,61.109375,61.28125,37.870304107666016,288200,1.1933635941432403
1996-01-23,61.25,61.421875,61.125,61.421875,37.95719909667969,362200,1.196101816580208
1996-01-24,61.515625,62.046875,61.484375,61.921875,38.26619338989258,1506500,1.2058388004520548
1996-01-25,61.96875,62.0,61.625,61.703125,38.13100814819336,298400,1.2015788624951098
1996-01-26,61.65625,62.265625,61.578125,62.234375,38.459320068359375,726300,1.2119245806582253
1996-01-29,62.1875,62.484375,62.140625,62.484375,38.61379623413086,254800,1.2167924114490851
1996-01-30,62.609375,63.140625,62.53125,63.015625,38.942100524902344,272100,1.2271378891958138
1996-01-31,63.0,63.6875,62.96875,63.671875,39.347652435302734,498000,1.2399175828584559
1996-02-01,63.609375,63.90625,63.5625,63.90625,39.49248504638672,373900,1.2444815273364551
1996-02-02,63.875,64.015625,63.5,63.640625,39.32832336425781,496200,1.2393084879426073
1996-02-05,63.53125,64.25,63.4375,64.15625,39.646968841552734,295300,1.2493495985437018
1996-02-06,64.1875,64.828125,64.09375,64.765625,40.02356719970703,301600,1.2612169120186014
1996-02-07,64.75,65.140625,64.6875,65.140625,40.25529098510742,585100,1.268518958725375
1996-02-08,65.046875,65.90625,64.921875,65.84375,40.6898078918457,1526600,1.2822113932003394
1996-02-09,65.8125,66.375,65.515625,65.828125,40.68015670776367,804600,1.281907266471092
1996-02-12,65.953125,66.625,65.890625,66.328125,40.98914337158203,626500,1.2916440099265523
1996-02-13,66.046875,66.6875,66.0,66.1875,40.902259826660156,1045900,1.2889061481141648
1996-02-14,66.140625,66.359375,65.578125,65.609375,40.54496383666992,431400,1.27764708809776
1996-02-15,65.46875,65.90625,65.125,65.203125,40.293949127197266,889500,1.2697371485570719
1996-02-16,65.078125,65.234375,64.734375,64.9375,40.12976837158203,606100,1.2645635081222573
1996-02-20,64.4375,64.625,63.875,64.296875,39.7338981628418,492300,1.2520889028544098
1996-02-21,64.421875,65.140625,64.421875,65.09375,40.226348876953125,434000,1.2676069391622127
1996-02-22,65.453125,66.328125,65.40625,66.125,40.86360168457031,721400,1.2876879582824676
1996-02-23,66.5,66.609375,65.328125,65.9375,40.74775314331055,1430400,1.284037355657758
1996-02-26,65.75,65.890625,64.96875,65.0,40.16838455200195,1408400,1.2657803756638273
1996-02-27,65.15625,65.171875,64.5,64.796875,40.04286193847656,601000,1.2618249250607096
1996-02-28,65.3125,65.734375,64.5,64.5,39.859413146972656,865900,1.2560441130411404
1996-02-29,64.125,64.953125,63.875,63.875,39.473175048828125,914300,1.2438730334615735
1996-03-01,64.640625,64.890625,63.609375,64.890625,40.100791931152344,1452600,1.2636504066853547
1996-03-04,65.03125,65.65625,64.8125,65.265625,40.33253479003906,652600,1.270953054433095
1996-03-05,65.109375,65.875,65.078125,65.875,40.709110260009766,402000,1.2828196466588344
1996-03-06,65.78125,65.96875,65.296875,65.296875,40.351844787597656,624700,1.2715615483079765
1996-03-07,65.421875,65.65625,65.234375,65.625,40.55461502075195,534200,1.2779512148270076
1996-03-08,64.1875,64.875,62.0,63.5,39.241432189941406,2289900,1.2365703857138333
1996-03-11,63.25,64.328125,63.0625,64.234375,39.695255279541016,1511400,1.2508711938554862
1996-03-12,63.8125,64.046875,62.90625,63.734375,39.38628005981445,1385300,1.2411348110246059
1996-03-13,64.15625,64.4375,63.796875,64.171875,39.656620025634766,1019300,1.2496537252729492
1996-03-14,64.265625,64.8125,64.234375,64.453125,39.83043670654297,725600,1.2551310116042378
1996-03-15,64.0625,64.328125,63.75,64.125,39.803680419921875,869200,1.2542878713358814
1996-03-18,64.71875,65.359375,64.578125,65.359375,40.56985855102539,917600,1.2784315667677477
1996-03-19,65.9375,65.9375,65.0,65.21875,40.482582092285156,858300,1.2756813235114424
1996-03-20,65.53125,65.53125,64.640625,65.140625,40.4340705871582,744300,1.2741526359162487
1996-03-21,65.21875,65.25,64.765625,64.984375,40.33710479736328,650800,1.2710970638487622
1996-03-22,65.015625,65.328125,64.9375,65.15625,40.44377517700195,344500,1.2744584455602035
1996-03-25,65.75,65.8125,64.859375,65.03125,40.36620330810547,802400,1.272014011947853
1996-03-26,64.921875,65.515625,64.859375,65.34375,40.56016540527344,969400,1.2781261177483731
1996-03-27,65.4375,65.484375,64.6875,64.75,40.191612243652344,809600,1.2665123233533084
1996-03-28,64.515625,65.03125,64.5,65.0,40.3468017578125,1001300,1.2714026330763302
1996-03-29,65.1875,65.1875,64.375,64.6875,40.15283203125,457700,1.2652902868594234
1996-04-01,65.0,65.453125,64.796875,65.4375,40.61838912963867,773400,1.2799608554039081
1996-04-02,65.515625,65.5625,65.296875,65.5625,40.695960998535156,638800,1.2824052890162587
1996-04-03,65.328125,65.609375,65.171875,65.5625,40.695960998535156,288000,1.2824052890162587
1996-04-04,65.5625,65.71875,65.5,65.515625,40.66686248779297,934900,1.281488340917168
1996-04-08,63.875,64.390625,63.59375,64.390625,39.96854019165039,2217200,1.2594829088291175
1996-04-09,64.640625,64.640625,64.015625,64.140625,39.81337356567383,1180900,1.2545933203552562
1996-04-10,64.03125,64.3125,62.75,63.0,39.105369567871094,939500,1.232282799872411
1996-04-11,63.15625,63.46875,62.125,62.921875,39.056861877441406,1276000,1.2307542324854108
1996-04-12,63.359375,63.8125,63.171875,63.71875,39.5515022277832,411300,1.246341268296213
1996-04-15,64.046875,64.328125,63.84375,64.25,39.881256103515625,484200,1.2567324251564254
1996-04-16,64.375,64.65625,64.234375,64.4375,39.997650146484375,429700,1.2604002175527884
1996-04-17,64.375,64.5625,63.84375,64.28125,39.900665283203125,525300,1.257344044444335
1996-04-18,64.4375,64.578125,64.09375,64.375,39.9588623046875,818600,1.2591779406425163
1996-04-19,64.6875,64.859375,64.421875,64.53125,40.05583572387695,885100,1.2622337531263896
1996-04-22,65.125,65.28125,64.59375,65.03125,40.36620330810547,828900,1.272014011947853
1996-04-23,64.921875,65.28125,64.78125,65.234375,40.49228286743164,225400,1.2759870129472037
1996-04-24,65.5625,65.5625,64.859375,65.0,40.3468017578125,699000,1.2714026330763302
1996-04-25,65.140625,65.5625,64.75,65.296875,40.531070709228516,475500,1.2772092898574758
1996-04-26,65.46875,65.8125,65.234375,65.4375,40.61838912963867,563300,1.2799608554039081
1996-04-29,65.15625,65.5625,65.15625,65.4375,40.61838912963867,219900,1.2799608554039081
1996-04-30,65.4375,65.5625,65.125,65.390625,40.589263916015625,184400,1.2790430658474639
1996-05-01,65.375,65.796875,65.28125,65.53125,40.67656326293945,561900,1.2817940303529294
1996-05-02,65.015625,65.375,64.09375,64.40625,39.97825622558594,1299600,1.2597890790976525
1996-05-03,64.78125,64.984375,63.75,64.3125,39.920047760009766,1329300,1.2579548222748909
1996-05-06,64.5625,64.5625,63.6875,64.25,39.881256103515625,647500,1.2567324251564254
1996-05-07,64.25,64.25,63.765625,63.984375,39.71638488769531,582100,1.2515370270386093
1996-05-08,63.671875,64.78125,63.078125,64.78125,40.211021423339844,1694700,1.267123942641218
1996-05-09,64.5625,65.0625,64.5,64.734375,40.18191909790039,593400,1.2662068743339339
1996-05-10,65.375,65.59375,65.0625,65.375,40.57957458496094,925100,1.2787377370362827
1996-05-13,65.53125,66.640625,65.46875,66.359375,41.19058609008789,867500,1.2979918439942875
1996-05-14,66.625,66.9375,66.5625,66.765625,41.44276428222656,632300,1.305938447033956
1996-05-15,66.78125,67.3125,66.640625,66.6875,41.39427947998047,466100,1.304410600896116
1996-05-16,66.3125,66.9375,66.28125,66.828125,41.48154830932617,514400,1.3071606037360346
1996-05-17,67.0,67.296875,67.0,67.1875,41.704627990722656,427700,1.3141902586766123
1996-05-20,67.65625,67.75,66.984375,67.640625,41.98588180541992,788500,1.3230530885662113
1996-05-21,67.75,67.875,67.5,67.546875,41.92768478393555,352700,1.3212191923680299
1996-05-22,67.625,68.1875,67.390625,68.1875,42.32533645629883,1218100,1.3337499348621853
1996-05-23,68.28125,68.4375,67.53125,67.90625,42.150760650634766,967900,1.3282487271004142
1996-05-24,67.96875,68.328125,67.9375,68.171875,42.315650939941406,659100,1.3334447262591973
1996-05-28,68.375,68.375,67.3125,67.484375,41.88890075683594,456400,1.3199970356659514
1996-05-29,67.625,67.6875,66.8125,67.03125,41.60765838623047,649600,1.3111345664009324
1996-05-30,66.9375,67.71875,66.75,67.375,41.821014404296875,895800,1.3178578106565886
1996-05-31,67.359375,67.640625,66.875,66.875,41.51066207885742,923500,1.308078032667899
1996-06-03,66.890625,67.109375,66.703125,67.0625,41.627037048339844,503100,1.311745224023295
1996-06-04,67.375,67.59375,67.25,67.53125,41.91799545288086,627100,1.3209138635568487
1996-06-05,67.5625,68.203125,67.421875,68.125,42.28654479980469,428000,1.3325275377437198
1996-06-06,68.5,68.5,67.5,67.625,41.9761848449707,523300,1.3227475193386433
1996-06-07,66.1875,67.640625,66.1875,67.625,41.9761848449707,1422800,1.3227475193386433
1996-06-10,67.53125,67.734375,67.296875,67.40625,41.84040832519531,548800,1.3184689491117245
1996-06-11,67.65625,68.03125,67.34375,67.34375,41.80161666870117,688700,1.3172465519932592
1996-06-12,67.5625,67.734375,67.109375,67.21875,41.72400665283203,1120600,1.3148009162989749
1996-06-13,67.375,67.46875,66.828125,67.21875,41.72400665283203,1502000,1.3148009162989749
1996-06-14,67.25,67.25,66.71875,66.9375,41.54943084716797,1468200,1.309299708537204
1996-06-17,66.96875,67.21875,66.71875,66.890625,41.520355224609375,1101000,1.3083834816872735
1996-06-18,66.84375,67.03125,66.328125,66.34375,41.180885314941406,718000,1.297686154558526
1996-06-19,66.65625,67.0,66.421875,66.640625,41.36515808105469,552100,1.303492931547865
1996-06-20,66.703125,66.921875,66.1875,66.59375,41.336090087890625,1234400,1.3025769451143212
1996-06-21,66.5625,66.8125,66.375,66.8125,41.69159698486328,573300,1.3137796274880316
1996-06-24,66.96875,67.21875,66.84375,66.9375,41.769588470458984,416500,1.3162372840016539
1996-06-25,67.125,67.171875,66.78125,66.859375,41.72085189819336,454400,1.314701504123051
1996-06-26,66.78125,66.921875,66.390625,66.40625,41.43809509277344,838200,1.3057913122052607
1996-06-27,66.40625,67.046875,66.15625,66.875,41.73060989379883,1090500,1.315008996681713
1996-06-28,67.15625,67.5,66.96875,67.109375,41.87688446044922,1060800,1.3196183798568093
1996-07-01,67.28125,67.703125,67.1875,67.6875,42.23762130737305,471300,1.3309858676636415
1996-07-02,67.625,67.640625,67.328125,67.4375,42.08161163330078,389400,1.3260697131790433
1996-07-03,67.40625,67.5,67.0625,67.296875,41.99386215209961,308300,1.3233045641067591
1996-07-05,66.125,66.4375,65.375,65.578125,40.92136764526367,842900,1.2895082709547974
1996-07-08,65.625,65.984375,65.125,65.3125,40.75559616088867,942000,1.284284503703344
1996-07-09,65.609375,65.8125,65.375,65.578125,40.92136764526367,716300,1.2895082709547974
1996-07-10,65.5625,65.84375,64.921875,65.84375,41.08708572387695,1132300,1.2947303552915437
1996-07-11,65.5625,65.6875,63.875,64.515625,40.258338928222656,1587400,1.2686150050718843
